amount,type,k_symbol,operation,datetime,age,account_id
4135.24,CREDIT,,CREDIT IN CASH,1994-11-11,28,16
1732.74,DEBIT,,CASH WITHDRAWAL,1994-11-19,28,16
128.71,CREDIT,INTEREST CREDITED,,1994-11-30,28,16
14.49,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-11-30,28,16
6.33,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-03-31,67,17
97.95,CREDIT,INTEREST CREDITED,,1993-03-31,67,17
2687.41,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-04-09,67,17
7738.71,CREDIT,,CREDIT IN CASH,1993-04-09,67,17
5465.38,CREDIT,,CREDIT IN CASH,1993-04-21,67,17
15.8,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-04-30,67,17
107.73,CREDIT,INTEREST CREDITED,,1993-04-30,67,17
3255.03,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-05-09,67,17
972.75,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-05-10,67,17
3935.05,CREDIT,,CREDIT IN CASH,1993-05-13,67,17
3967.9,CREDIT,,CREDIT IN CASH,1993-05-18,67,17
17.92,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-05-31,67,17
105.97,CREDIT,INTEREST CREDITED,,1993-05-31,67,17
3482.74,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-06-08,67,17
406.52,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-06-11,67,17
2116.31,CREDIT,,CREDIT IN CASH,1993-06-12,67,17
1302.45,DEBIT,,CASH WITHDRAWAL,1993-06-17,67,17
9.31,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-06-30,67,17
112.37,CREDIT,INTEREST CREDITED,,1993-06-30,67,17
3283.41,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-07-08,67,17
633.37,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-07-12,67,17
2153.59,CREDIT,,CREDIT IN CASH,1993-07-14,67,17
1972.38,DEBIT,,CASH WITHDRAWAL,1993-07-18,67,17
3833.81,CREDIT,,CREDIT IN CASH,1993-07-23,67,17
6843.77,CREDIT,,CREDIT IN CASH,1993-07-25,67,17
91.67,CREDIT,INTEREST CREDITED,,1993-07-31,67,17
20.12,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-07-31,67,17
166.09,CREDIT,INTEREST CREDITED,,1993-07-31,67,17
2618.18,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-08-08,67,17
478.53,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-08-09,67,17
343.38,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-08-09,67,17
1213.59,DEBIT,,CASH WITHDRAWAL,1993-08-09,67,17
1005.02,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-08-12,67,17
3192.27,CREDIT,,CREDIT IN CASH,1993-08-18,67,17
4376.35,CREDIT,,CREDIT IN CASH,1993-08-22,67,17
110.13,CREDIT,INTEREST CREDITED,,1993-08-31,67,17
14.19,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-08-31,67,17
117.67,CREDIT,INTEREST CREDITED,,1993-08-31,67,17
3074.51,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-09-06,67,17
423.24,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-09-08,67,17
575.39,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-09-09,67,17
2566.3,CREDIT,,CREDIT IN CASH,1993-09-11,67,17
1046.89,DEBIT,,CASH WITHDRAWAL,1993-09-13,67,17
4464.93,CREDIT,,CREDIT IN CASH,1993-09-17,67,17
3411.75,DEBIT,,CASH WITHDRAWAL,1993-09-20,67,17
136.88,CREDIT,INTEREST CREDITED,,1993-09-30,67,17
15.77,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-09-30,67,17
109.61,CREDIT,INTEREST CREDITED,,1993-09-30,67,17
13.61,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-09-30,67,17
2757.51,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-10-05,67,17
520.41,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-10-09,67,17
1869.85,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-10-09,67,17
1857.8,CREDIT,,CREDIT IN CASH,1993-10-17,67,17
78.85,CREDIT,INTEREST CREDITED,,1993-10-31,67,17
11.53,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-10-31,67,17
125.48,CREDIT,INTEREST CREDITED,,1993-10-31,67,17
2983.07,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-11-05,67,17
322.19,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-11-06,67,17
1447.21,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-11-08,67,17
3234.98,CREDIT,,CREDIT IN CASH,1993-11-09,67,17
293.54,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-11-11,67,17
2742.06,CREDIT,,CREDIT IN CASH,1993-11-11,67,17
2040.88,CREDIT,,CREDIT IN CASH,1993-11-13,67,17
2856.73,CREDIT,,CREDIT IN CASH,1993-11-18,67,17
116.14,CREDIT,INTEREST CREDITED,,1993-11-30,67,17
10.88,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-11-30,67,17
3906.41,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-11-30,67,17
2999.02,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-11-30,67,17
1440.37,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-12-05,67,17
392.19,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-12-08,67,17
297.79,DEBIT, ,REMITTANCE TO ANOTHER BANK,1993-12-10,67,17
1045.41,DEBIT,,CASH WITHDRAWAL,1993-12-11,67,17
2201.37,CREDIT,,CREDIT IN CASH,1993-12-13,67,17
2357.86,CREDIT,,CREDIT IN CASH,1993-12-18,67,17
81.41,CREDIT,INTEREST CREDITED,,1993-12-31,67,17
11.91,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-12-31,67,17
3365.51,CREDIT,,CREDIT IN CASH,1994-01-05,67,17
1103.78,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-01-07,67,17
288.2,DEBIT, ,REMITTANCE TO ANOTHER BANK,1994-01-08,67,17
1081.09,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-01-09,67,17
7.28,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-07-31,41,18
123.34,CREDIT,INTEREST CREDITED,,1993-07-31,41,18
6168.39,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1993-08-07,41,18
1578.25,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-08-14,41,18
14.06,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-08-31,41,18
112.22,CREDIT,INTEREST CREDITED,,1993-08-31,41,18
6320.18,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1993-09-05,41,18
2426.66,DEBIT,,CASH WITHDRAWAL,1993-09-09,41,18
2001.99,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-09-13,41,18
10.54,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-09-30,41,18
79.27,CREDIT,INTEREST CREDITED,,1993-09-30,41,18
4879.83,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1993-10-05,41,18
2135.68,DEBIT,,CASH WITHDRAWAL,1993-10-17,41,18
10.51,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-10-31,41,18
79.07,CREDIT,INTEREST CREDITED,,1993-10-31,41,18
2313.46,DEBIT,,CASH WITHDRAWAL,1993-11-02,41,18
8827.69,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1993-11-06,41,18
2514.12,DEBIT,,CASH WITHDRAWAL,1993-11-13,41,18
2219.47,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-11-13,41,18
2276.73,DEBIT,,CASH WITHDRAWAL,1993-11-19,41,18
2334.72,DEBIT,,CASH WITHDRAWAL,1993-11-20,41,18
10.32,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-11-30,41,18
99.78,CREDIT,INTEREST CREDITED,,1993-11-30,41,18
2059.45,DEBIT,,CASH WITHDRAWAL,1993-12-04,41,18
11941.4,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1993-12-07,41,18
1824.73,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-12-14,41,18
106.41,CREDIT,INTEREST CREDITED,,1993-12-31,41,18
99.32,CREDIT,INTEREST CREDITED,,1993-12-31,41,18
3833.08,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1994-01-05,41,18
3562.25,DEBIT,,CASH WITHDRAWAL,1994-01-11,41,18
2394.0,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-01-14,41,18
3369.77,DEBIT,,CASH WITHDRAWAL,1994-01-19,41,18
12.48,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-01-31,41,18
104.33,CREDIT,INTEREST CREDITED,,1994-01-31,41,18
3355.58,DEBIT,,CASH WITHDRAWAL,1994-02-04,41,18
5269.29,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1994-02-05,41,18
3017.58,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-02-11,41,18
3922.47,DEBIT,,CASH WITHDRAWAL,1994-02-13,41,18
3466.4,DEBIT,,CASH WITHDRAWAL,1994-02-13,41,18
3635.75,CREDIT,,CREDIT IN CASH,1994-02-16,41,18
2645.15,DEBIT,,CASH WITHDRAWAL,1994-02-21,41,18
3227.19,DEBIT,,CASH WITHDRAWAL,1994-02-22,41,18
12468.69,CREDIT,,COLLECTION FROM ANOTHER BANK,1994-02-22,41,18
11.6,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-02-28,41,18
97.41,CREDIT,INTEREST CREDITED,,1994-02-28,41,18
5666.59,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1994-03-05,41,18
4531.88,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1994-03-11,41,18
3329.09,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-03-13,41,18
3146.49,DEBIT,,CASH WITHDRAWAL,1994-03-21,41,18
2112.16,DEBIT,,CASH WITHDRAWAL,1994-03-21,41,18
12.5,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-03-31,41,18
78.62,CREDIT,INTEREST CREDITED,,1994-03-31,41,18
5568.57,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1994-04-05,41,18
2683.44,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-04-14,41,18
3733.04,DEBIT,,CASH WITHDRAWAL,1994-04-16,41,18
11.65,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-04-30,41,18
4939.49,DEBIT,,CASH WITHDRAWAL,1994-04-30,41,18
114.24,CREDIT,INTEREST CREDITED,,1994-04-30,41,18
5941.26,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1994-05-05,41,18
3951.41,DEBIT,,CASH WITHDRAWAL,1994-05-12,41,18
2742.88,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-05-13,41,18
3632.7,DEBIT,,CASH WITHDRAWAL,1994-05-15,41,18
11.01,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-05-28,41,18
69.68,CREDIT,INTEREST CREDITED,,1994-05-31,41,18
90.48,CREDIT,INTEREST CREDITED,,1994-05-31,41,18
6427.24,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1994-06-08,41,18
4204.77,DEBIT,,CASH WITHDRAWAL,1994-06-13,41,18
2741.56,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-06-13,41,18
3318.78,DEBIT,,CASH WITHDRAWAL,1994-06-17,41,18
9.92,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-06-28,41,18
101.47,CREDIT,INTEREST CREDITED,,1994-06-30,41,18
88.63,CREDIT,INTEREST CREDITED,,1994-06-30,41,18
6728.38,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1994-07-09,41,18
3501.18,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-07-13,41,18
3042.11,DEBIT,,CASH WITHDRAWAL,1994-07-19,41,18
14.86,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-07-31,41,18
104.03,CREDIT,INTEREST CREDITED,,1994-07-31,41,18
6654.63,CREDIT,OLD AGE PENSION,COLLECTION FROM ANOTHER BANK,1994-08-07,41,18
3526.15,DEBIT,,CASH WITHDRAWAL,1994-08-11,41,18
2220.46,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-08-13,41,18
3449.02,CREDIT,,CREDIT IN CASH,1993-11-02,80,19
9087.6,CREDIT,,CREDIT IN CASH,1993-11-08,80,19
4776.6,CREDIT,,CREDIT IN CASH,1993-11-26,80,19
71.04,CREDIT,INTEREST CREDITED,,1993-11-30,80,19
2658.4,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-12-05,80,19
6582.1,CREDIT,,CREDIT IN CASH,1993-12-07,80,19
10856.93,CREDIT,,CREDIT IN CASH,1993-12-24,80,19
88.45,CREDIT,INTEREST CREDITED,,1993-12-31,80,19
21.01,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-12-31,80,19
2258.95,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-01-05,80,19
3699.26,DEBIT,,CASH WITHDRAWAL,1994-01-06,80,19
10338.72,CREDIT,,CREDIT IN CASH,1994-01-14,80,19
3383.42,DEBIT,,CASH WITHDRAWAL,1994-01-24,80,19
6128.67,CREDIT,,CREDIT IN CASH,1994-01-26,80,19
139.46,CREDIT,INTEREST CREDITED,,1994-01-31,80,19
11.09,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-01-31,80,19
1422.56,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-02-05,80,19
6967.54,CREDIT,,CREDIT IN CASH,1994-02-13,80,19
4861.69,DEBIT,,CASH WITHDRAWAL,1994-02-19,80,19
4847.43,CREDIT,,CREDIT IN CASH,1994-02-20,80,19
8775.8,CREDIT,,CREDIT IN CASH,1994-02-22,80,19
160.74,CREDIT,INTEREST CREDITED,,1994-02-28,80,19
15.19,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-02-28,80,19
3598.63,DEBIT,,CASH WITHDRAWAL,1994-03-04,80,19
3323.27,DEBIT,,CASH WITHDRAWAL,1994-03-05,80,19
3472.63,DEBIT,,CASH WITHDRAWAL,1994-03-06,80,19
3812.92,DEBIT,,CASH WITHDRAWAL,1994-03-06,80,19
6095.08,CREDIT,,CREDIT IN CASH,1994-03-14,80,19
6070.8,CREDIT,,CREDIT IN CASH,1994-03-22,80,19
176.8,CREDIT,INTEREST CREDITED,,1994-03-31,80,19
8.75,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-03-31,80,19
2722.25,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-04-05,80,19
6736.6,CREDIT,,CREDIT IN CASH,1994-04-13,80,19
3327.07,DEBIT,,CASH WITHDRAWAL,1994-04-19,80,19
139.37,CREDIT,INTEREST CREDITED,,1994-04-30,80,19
11.58,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-04-30,80,19
2251.14,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-05-05,80,19
3497.15,DEBIT,,CASH WITHDRAWAL,1994-05-07,80,19
6663.67,CREDIT,,CREDIT IN CASH,1994-05-10,80,19
2640.31,DEBIT,,CASH WITHDRAWAL,1994-05-20,80,19
147.58,CREDIT,INTEREST CREDITED,,1994-05-31,80,19
9.79,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-05-31,80,19
8321.38,CREDIT,,CREDIT IN CASH,1994-06-04,80,19
1516.3,DEBIT,,CREDIT CARD WITHDRAWAL,1994-06-04,80,19
7807.22,CREDIT,,CREDIT IN CASH,1994-06-04,80,19
3932.94,DEBIT,,CASH WITHDRAWAL,1994-06-05,80,19
3370.82,DEBIT,,CASH WITHDRAWAL,1994-06-07,80,19
6567.55,CREDIT,,CREDIT IN CASH,1994-06-11,80,19
8060.06,CREDIT,,CREDIT IN CASH,1994-06-18,80,19
181.0,CREDIT,INTEREST CREDITED,,1994-06-30,80,19
12.85,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-06-30,80,19
3387.87,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-07-05,80,19
5877.67,CREDIT,,CREDIT IN CASH,1994-07-07,80,19
2462.53,DEBIT,,CASH WITHDRAWAL,1994-07-13,80,19
97.9,CREDIT,INTEREST CREDITED,,1994-07-31,80,19
15.6,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-07-31,80,19
2895.54,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-08-05,80,19
8381.14,CREDIT,,CREDIT IN CASH,1994-08-10,80,19
4742.61,CREDIT,,CREDIT IN CASH,1994-08-16,80,19
148.6,CREDIT,INTEREST CREDITED,,1994-08-31,80,19
8.86,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-08-31,80,19
2556.44,DEBIT,,CASH WITHDRAWAL,1994-09-02,80,19
4638.06,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-09-05,80,19
7286.6,CREDIT,,CREDIT IN CASH,1994-09-12,80,19
99.96,CREDIT,INTEREST CREDITED,,1994-09-30,80,19
11.24,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-09-30,80,19
3337.34,DEBIT,,CASH WITHDRAWAL,1994-10-04,80,19
3634.44,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-10-05,80,19
7030.33,CREDIT,,CREDIT IN CASH,1994-10-08,80,19
3596.16,DEBIT,,CASH WITHDRAWAL,1994-10-18,80,19
162.94,CREDIT,INTEREST CREDITED,,1994-10-31,80,19
10.2,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-10-31,80,19
2525.22,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-11-05,80,19
6237.83,DEBIT,,CASH WITHDRAWAL,1994-11-08,80,19
7227.07,CREDIT,,CREDIT IN CASH,1994-11-09,80,19
5082.46,CREDIT,,CREDIT IN CASH,1994-11-23,80,19
139.5,CREDIT,INTEREST CREDITED,,1994-11-30,80,19
11.37,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-11-30,80,19
3457.62,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-12-05,80,19
8833.62,CREDIT,,CREDIT IN CASH,1994-12-08,80,19
62.05,CREDIT,INTEREST CREDITED,,1993-02-28,75,20
12.86,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-02-28,75,20
6465.78,CREDIT,,CREDIT IN CASH,1993-03-05,75,20
2587.56,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-03-13,75,20
3529.4,DEBIT,,CASH WITHDRAWAL,1993-03-20,75,20
3673.12,DEBIT,,CASH WITHDRAWAL,1993-03-24,75,20
118.93,CREDIT,INTEREST CREDITED,,1993-03-31,75,20
18.64,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-03-31,75,20
6299.71,CREDIT,,CREDIT IN CASH,1993-04-05,75,20
4348.19,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-04-14,75,20
147.15,CREDIT,INTEREST CREDITED,,1993-04-30,75,20
13.55,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-04-30,75,20
8030.33,CREDIT,,CREDIT IN CASH,1993-05-05,75,20
4627.89,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-05-09,75,20
4003.96,DEBIT,,CASH WITHDRAWAL,1993-05-11,75,20
4436.97,DEBIT,,CASH WITHDRAWAL,1993-05-12,75,20
3546.26,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-05-14,75,20
3742.55,DEBIT,,CASH WITHDRAWAL,1993-05-21,75,20
10.19,DEBIT,SANCTION INTEREST,CASH WITHDRAWAL,1993-05-28,75,20
170.23,CREDIT,INTEREST CREDITED,,1993-05-31,75,20
10.38,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-05-31,75,20
7585.92,CREDIT,,CREDIT IN CASH,1993-06-04,75,20
4080.77,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-06-09,75,20
13804.75,CREDIT,,CREDIT IN CASH,1993-06-12,75,20
4450.26,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-06-13,75,20
3311.94,DEBIT,,CASH WITHDRAWAL,1993-06-21,75,20
133.0,CREDIT,INTEREST CREDITED,,1993-06-30,75,20
13.6,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-06-30,75,20
9595.76,CREDIT,,CREDIT IN CASH,1993-07-07,75,20
4396.72,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-07-09,75,20
6593.34,DEBIT,,CASH WITHDRAWAL,1993-07-10,75,20
4895.63,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-07-14,75,20
103.72,CREDIT,INTEREST CREDITED,,1993-07-31,75,20
12.97,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-07-31,75,20
8309.24,CREDIT,,CREDIT IN CASH,1993-08-06,75,20
5625.26,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-08-09,75,20
6922.04,DEBIT,,CASH WITHDRAWAL,1993-08-12,75,20
5318.78,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-08-12,75,20
3458.57,DEBIT,,CASH WITHDRAWAL,1993-08-22,75,20
147.81,CREDIT,INTEREST CREDITED,,1993-08-31,75,20
12.11,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-08-31,75,20
8452.35,CREDIT,,CREDIT IN CASH,1993-09-06,75,20
4460.98,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-09-08,75,20
12423.25,CREDIT,,CREDIT IN CASH,1993-09-12,75,20
4533.57,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-09-13,75,20
4407.7,DEBIT,,CASH WITHDRAWAL,1993-09-21,75,20
111.42,CREDIT,INTEREST CREDITED,,1993-09-30,75,20
11.87,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-09-30,75,20
6213.82,CREDIT,,CREDIT IN CASH,1993-10-05,75,20
4110.06,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-10-08,75,20
3707.3,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-10-11,75,20
12726.75,CREDIT,,CREDIT IN CASH,1993-10-12,75,20
4049.5,DEBIT,,CASH WITHDRAWAL,1993-10-20,75,20
3768.26,DEBIT,,CASH WITHDRAWAL,1993-10-24,75,20
179.8,CREDIT,INTEREST CREDITED,,1993-10-31,75,20
12.01,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-10-31,75,20
6944.64,CREDIT,,CREDIT IN CASH,1993-11-05,75,20
4124.76,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-11-07,75,20
9893.87,CREDIT,,CREDIT IN CASH,1993-11-10,75,20
4707.82,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-11-11,75,20
11716.55,CREDIT,,CREDIT IN CASH,1993-11-13,75,20
195.63,CREDIT,INTEREST CREDITED,,1993-11-30,75,20
11.07,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-11-30,75,20
7839.63,CREDIT,,CREDIT IN CASH,1993-12-08,75,20
12373.14,CREDIT,,CREDIT IN CASH,1993-12-10,75,20
4402.88,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-12-13,75,20
4527.33,DEBIT,,CASH WITHDRAWAL,1993-12-17,75,20
121.76,CREDIT,INTEREST CREDITED,,1993-12-31,75,20
14.46,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-12-31,75,20
7080.77,CREDIT,,CREDIT IN CASH,1994-01-05,75,20
9823.86,CREDIT,,CREDIT IN CASH,1994-01-07,75,20
4558.23,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-01-09,75,20
28.58,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-01-31,75,20
15.98,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1994-01-31,75,20
6866.21,CREDIT,,CREDIT IN CASH,1994-02-06,75,20
4982.7,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-02-08,75,20
11254.36,CREDIT,,CREDIT IN CASH,1994-02-11,75,20
6923.79,DEBIT,,CASH WITHDRAWAL,1994-02-11,75,20
5019.29,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1994-02-12,75,20
7557.99,CREDIT,,CREDIT IN CASH,1994-02-17,75,20
922.49,DEBIT,LOAN PAYMENT,REMITTANCE TO ANOTHER BANK,1993-08-23,31,21
151.91,CREDIT,INTEREST CREDITED,,1993-08-31,31,21
15.46,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-08-31,31,21
10726.04,CREDIT,,CREDIT IN CASH,1993-09-08,31,21
5384.49,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-09-12,31,21
5573.03,DEBIT,,CASH WITHDRAWAL,1993-09-18,31,21
83.44,CREDIT,INTEREST CREDITED,,1993-09-30,31,21
10.5,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-09-30,31,21
7893.72,CREDIT,,CREDIT IN CASH,1993-10-06,31,21
4179.01,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-10-11,31,21
7960.17,CREDIT,,CREDIT IN CASH,1993-10-21,31,21
166.46,CREDIT,INTEREST CREDITED,,1993-10-31,31,21
12.81,DEBIT,PAYMENT ON STATEMENT,CASH WITHDRAWAL,1993-10-31,31,21
7111.32,CREDIT,,CREDIT IN CASH,1993-11-09,31,21
4797.67,DEBIT,HOUSEHOLD,REMITTANCE TO ANOTHER BANK,1993-11-10,31,21
3524.5,DEBIT,,CASH WITHDRAWAL,1993-11-14,31,21
4214.86,DEBIT,,CASH WITHDRAWAL,1993-11-16,31,21
117.24,CREDIT,INTEREST CREDITED,,1993-11-30,31,21
